tweet_id,in_reply_to_status_id,tweet_timestamp,source,tweet_text,dog_name,dog_stage,dog_rating,display_text_range,retweet_count,favorite_count,prediction,confidence_level
785927819176054784,,2016-10-11 19:39:28+00:00,iPhone,This is Lucy. She's strives to be the best potato she can be. / would boop https://t.co/lntsjFcY,Lucy,None,12.0,"[0, 78]",3652,12696,toy_poodle,0.00849262
785872687017132033,,2016-10-11 16:00:24+00:00,iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. / would rub my face against his https://t.co/jkLGbwV,Rusty,None,12.0,"[0, 114]",2130,7489,Great_Pyrenees,0.392108
785639753186217984,,2016-10-11 00:34:48+00:00,iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still / would pet cautiously https://t.co/fwmLZTPHd,Pinot,None,10.0,"[0, 140]",2561,8735,NaN,0.0
785533386513321988,,2016-10-10 17:32:08+00:00,iPhone,This is Dallas. Her tongue is ridiculous. / h*ckin proud af https://t.co/hjhlHEyG,Dallas,None,11.0,"[0, 63]",2334,10183,miniature_pinscher,0.436023
785264754247995392,,2016-10-09 23:44:41+00:00,iPhone,This is Doc. He requested to be carried around like that. / anything for Doc https://t.co/mWYACmqnx,Doc,None,12.0,"[0, 80]",1911,8128,chow,0.056137
785170936622350336,,2016-10-09 17:31:53+00:00,iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. / https://t.co/cubFgFqQ,Hero,None,11.0,"[0, 118]",5639,13491,Eskimo_dog,0.0274944
784826020293709826,,2016-10-08 18:41:19+00:00,iPhone,This is Rusty. He's going D for sure. Insane vertical. / would draft https://t.co/AsykOwMrXQ,Rusty,None,13.0,"[0, 73]",3712,11310,chow,0.0903414
784517518371221505,,2016-10-07 22:15:26+00:00,iPhone,This is Frankie. He has yet to learn how to control his tongue. / maybe one day https://t.co/pfgYedB,Frankie,None,11.0,"[0, 83]",2970,10039,malamute,0.757764
784431430411685888,,2016-10-07 16:33:21+00:00,iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. / https://t.co/PHAvtqqpt,Stormy,None,12.0,"[0, 77]",1491,6329,miniature_poodle,0.744819
783839966405230592,,2016-10-06 01:23:05+00:00,iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. / https://t.co/TCQcsZCZ,Riley,None,13.0,"[0, 117]",12643,33689,NaN,0.0
783821107061198850,,2016-10-06 00:08:09+00:00,iPhone,This is Mairi. She has mastered the art of camouflage. / h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,None,12.0,"[0, 77]",2269,8209,Lakeland_terrier,0.26565900000000003
783695101801398276,,2016-10-05 15:47:27+00:00,iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. / one day he will be free https://t.co/kCRKlFgAY,Loomis,None,12.0,"[0, 126]",3737,11650,chow,0.314265
783466772167098368,,2016-10-05 00:40:09+00:00,iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. / would still pet https://t.co/sWDelHQ,Finn,None,11.0,"[0, 138]",2608,9468,Chihuahua,0.789
783391753726550016,,2016-10-04 19:42:03+00:00,iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. / would snug well https://t.co/BOYdJdi,Godi,None,13.0,"[0, 109]",6441,18908,Norwegian_elkhound,0.87713
783334639985389568,,2016-10-04 15:55:06+00:00,iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. / someone assist Dave https://t.co/nfprKAXqwu,Dave,None,12.0,"[0, 98]",13616,32651,Cardigan,0.593858
783085703974514689,,2016-10-03 23:25:55+00:00,iPhone,This is Earl. He can't catch. Did his best tho. / would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,None,11.0,"[0, 93]",2565,9112,Chesapeake_Bay_retriever,0.240602
782969140009107456,,2016-10-03 15:42:44+00:00,iPhone,This is Cali. She arrived preassembled. Convenient af. / appears to be rather h*ckin pettable https://t.co/vOBVZqVcX,Cali,None,12.0,"[0, 97]",8521,26949,golden_retriever,0.17139300000000002
782747134529531904,,2016-10-03 01:00:34+00:00,iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. / would smile back https://t.co/CfUMnHtH,Deacon,doggo,11.0,"[0, 89]",1604,8310,golden_retriever,0.560699
782722598790725632,,2016-10-02 23:23:04+00:00,iPhone,"This is Penny. She fought a bee and the bee won. / you're fine Penny, everything's fine https://t.co/zrMVdfFej",Penny,None,10.0,"[0, 91]",6238,19250,Irish_setter,0.574557
782598640137187329,,2016-10-02 15:10:30+00:00,iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. / https://t.co/BIUchFwHqn,Timmy,None,11.0,"[0, 108]",2184,8694,malamute,0.8408709999999999
782305867769217024,,2016-10-01 19:47:08+00:00,iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. / have fun with taxes https://t.co/pgVKxRws,Sampson,doggo,12.0,"[0, 111]",6470,18630,briard,0.5044270000000001
781955203444699136,,2016-09-30 20:33:43+00:00,iPhone,This is Chipson. He weighed in at . ounces and is officially super h*ckin smol. Space-saving af. / would snug delicately https://t.co/FjEskAJV,Chipson,None,11.0,"[0, 125]",3920,12357,NaN,0.0
781661882474196992,,2016-09-30 01:08:10+00:00,iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. / for the mediocre road https://t.co/ELqelxWMrC,,None,5.0,"[0, 98]",3129,11634,Pembroke,0.438087
781524693396357120,,2016-09-29 16:03:01+00:00,iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... / https://t.co/yabviQUUf,,None,12.0,"[0, 112]",6426,23163,Chesapeake_Bay_retriever,0.0035225
781251288990355457,,2016-09-28 21:56:36+00:00,iPhone,This is Oakley. He just got yelled at for going  in a . Churlish af. / would still pet so well https://t.co/xIYsaLPA,Oakley,None,11.0,"[0, 102]",2458,9428,Mexican_hairless,0.8877709999999999
781163403222056960,,2016-09-28 16:07:23+00:00,iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. / would pet with caution https://t.co/YkHcUuUy",,None,10.0,"[0, 111]",3168,10895,Shetland_sheepdog,0.973841
780931614150983680,,2016-09-28 00:46:20+00:00,iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. / would absolutely attend https://t.co/dUYOubd,,puppo,13.0,"[0, 108]",8536,24192,NaN,0.0
780858289093574656,,2016-09-27 19:54:58+00:00,iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. / would pet ears first https://t.co/YElOhvXI",Dash,None,10.0,"[0, 129]",2328,8033,Chesapeake_Bay_retriever,0.488555
780800785462489090,,2016-09-27 16:06:28+00:00,iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. / would def still pet https://t.co/KQzSReCsw,Koda,None,11.0,"[0, 105]",1505,6141,Siberian_husky,0.951963
780601303617732608,,2016-09-27 02:53:48+00:00,iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. / would snug passionately https://t.co/mHIOyFdIG,Hercules,None,12.0,"[0, 100]",3839,13525,Saint_Bernard,0.995143
780543529827336192,,2016-09-26 23:04:13+00:00,iPhone,Here's a perturbed super floof. / would snug so damn well https://t.co/VGmiQ,,None,12.0,"[0, 61]",2032,7040,golden_retriever,0.628312
780459368902959104,,2016-09-26 17:29:48+00:00,iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. / heteroskedastic af https://t.co/coilTSm",Bear,None,11.0,"[0, 112]",1224,5892,Great_Dane,0.382491
780192070812196864,,2016-09-25 23:47:39+00:00,iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. / https://t.co/zHIqpMGni,,None,11.0,"[0, 108]",2589,9712,vizsla,0.144012
779834332596887552,,2016-09-25 00:06:08+00:00,iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. / narcissistic af https://t.co/xgVCkAD,Scout,None,11.0,"[0, 91]",8237,21252,golden_retriever,0.99383
779377524342161408,,2016-09-23 17:50:56+00:00,iPhone,Have you ever seen such a smol pupper? Portable af. / would keep in shirt pocket https://t.co/KsqaIzlQ,,pupper,12.0,"[0, 84]",3613,9831,NaN,0.0
779123168116150273,,2016-09-23 01:00:13+00:00,iPhone,This is Reggie. He hugs everyone he meets. / keep spreading the love Reggie https://t.co/uMfhduaate,Reggie,None,12.0,"[0, 79]",4207,13206,toy_poodle,0.43108
779056095788752897,,2016-09-22 20:33:42+00:00,iPhone,Everybody drop what you're doing and look at this dog. / must be super h*ckin rare https://t.co/IbJUzUEW,,None,13.0,"[0, 86]",5247,16500,Chihuahua,0.721188
778990705243029504,,2016-09-22 16:13:51+00:00,iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in nd pic. / snuggly af https://t.co/vyxXeyWI,Jay,None,11.0,"[0, 110]",8437,22342,cocker_spaniel,0.7153510000000001
778748913645780993,,2016-09-22 00:13:04+00:00,iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. / would pat accordingly https://t.co/dpEuALnY",Mya,None,11.0,"[0, 85]",1562,7717,Staffordshire_bullterrier,0.351434
778650543019483137,,2016-09-21 17:42:10+00:00,iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" / https://t.co/KYZkPuiCl",Strider,None,10.0,"[0, 121]",1729,6430,German_shepherd,0.515699
778624900596654080,,2016-09-21 16:00:17+00:00,iPhone,This is Penny. She's a sailor pup. / would take to the open seas with https://t.co/rRxyBQt,Penny,None,11.0,"[0, 73]",1176,5177,Airedale,0.786089
778408200802557953,,2016-09-21 01:39:11+00:00,iPhone,RIP Loki. Thank you for the good times. You will be missed by many. / https://t.co/gJKDpstA,,None,14.0,"[0, 73]",5023,15135,Pembroke,0.8483620000000001
778383385161035776,,2016-09-21 00:00:35+00:00,iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. / would be an honor to pet https://t.co/zPIvAATWv,Nala,None,13.0,"[0, 99]",1271,6515,collie,0.345266
778286810187399168,,2016-09-20 17:36:50+00:00,iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still / would comfort https://t.co/hhTfnPrWfb,Stanley,None,11.0,"[0, 109]",3836,11576,Boston_bull,0.32207
778039087836069888,,2016-09-20 01:12:28+00:00,iPhone,Evolution of a pupper yawn featuring Max. / groundbreaking stuff https://t.co/tYxDmVD,,pupper,12.0,"[0, 68]",3065,9417,German_shepherd,0.717776
777885040357281792,,2016-09-19 15:00:20+00:00,iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. / wouldn't let in https://t.co/pLwbMRWM,Wesley,None,3.0,"[0, 116]",1893,7078,Afghan_hound,0.123529
777684233540206592,,2016-09-19 01:42:24+00:00,iPhone,"""Yep... just as I suspected. You're not flossing."" / and / for the pup not flossing https://t.co/SuXcIBpQ",,None,12.0,"[0, 91]",3403,12518,cocker_spaniel,0.253442
777621514455814149,,2016-09-18 21:33:11+00:00,iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. / would snug intensely https://t.co/BnVTMtUeI,Derek,None,12.0,"[0, 112]",2910,9742,chow,0.999823
777189768882946048,,2016-09-17 16:57:35+00:00,iPhone,This is Jeffrey. He's being held so he doesn't fly away. / would set free https://t.co/daLyCykn,Jeffrey,None,12.0,"[0, 77]",4999,15921,Chihuahua,0.988412
776813020089548800,,2016-09-16 16:00:31+00:00,iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. / would post bail https://t.co/nFqLaOLUQA,Solomon,None,12.0,"[0, 116]",1405,5444,toy_poodle,0.51661
776477788987613185,,2016-09-15 17:48:25+00:00,iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. / stay strong pupper https://t.co/iJEFVozW,Huck,pupper,11.0,"[0, 103]",3249,9858,Labrador_retriever,0.8848389999999999
776218204058357768,,2016-09-15 00:36:55+00:00,iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. / please never take a bath https://t.co/nzqTNw,,floofer,13.0,"[0, 104]",18497,33345,Samoyed,0.940326
776201521193218049,,2016-09-14 23:30:38+00:00,iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. / comfy af https://t.co/PqLeRaC,O,None,10.0,"[0, 93]",2919,10681,Rottweiler,0.502228
776113305656188928,,2016-09-14 17:40:06+00:00,iPhone,This is Sampson. He's about to get hit with a vicious draw . Has no idea. / poor pupper https://t.co/FYTQBEnKG,Sampson,pupper,11.0,"[0, 92]",5068,13102,NaN,0.0
776088319444877312,,2016-09-14 16:00:49+00:00,iPhone,I can't tap the screen to make the hearts appear fast enough. / for the source of all future unproductiveness https://t.co/wOhuABgjI,,None,10.0,"[0, 113]",179,2045,pug,7.657020000000001e-05
775842724423557120,,2016-09-13 23:44:54+00:00,iPhone,This is Blue. He was having an average day until his owner told him about Bront. / h*ckin hysterical af https://t.co/saRYTcxQeH,Blue,None,12.0,"[0, 107]",3116,13022,chow,0.520022
775733305207554048,,2016-09-13 16:30:07+00:00,iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. / would still pet well https://t.co/CcBSxCXXG,Anakin,doggo,11.0,"[0, 115]",4627,15413,NaN,0.0
775729183532220416,,2016-09-13 16:13:44+00:00,iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her / https://t.co/JlTbrH,,None,13.0,"[0, 102]",5302,14361,NaN,0.0
775364825476165632,,2016-09-12 16:05:54+00:00,iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. / https://t.co/FNcBaKbci,Finley,doggo,11.0,"[0, 83]",3472,8295,beagle,0.571229
775085132600442880,,2016-09-11 21:34:30+00:00,iPhone,This is Tucker. He would like a hug. / someone hug him https://t.co/wdgYoHPrT,Tucker,None,13.0,"[0, 58]",5488,17281,chow,0.316565
774757898236878852,,2016-09-10 23:54:11+00:00,iPhone,This is Finley. She's a Beneboop Cumbersplash. / I'd do unspeakable things for Finley https://t.co/dSSCbNFP,Finley,None,12.0,"[0, 89]",2035,9462,toy_poodle,0.7199409999999999
774639387460112384,,2016-09-10 16:03:16+00:00,iPhone,This is Sprinkles. He's trapped in light jail. / would post bail for him https://t.co/sXlijogu,Sprinkles,None,10.0,"[0, 76]",2013,7508,Walker_hound,0.6275930000000001
774314403806253056,,2016-09-09 18:31:54+00:00,iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. / ULTIMATE LEGEND STATUS https://t.co/oQwpfxIH,,None,14.0,"[0, 103]",6478,24167,Eskimo_dog,0.5960449999999999
773985732834758656,,2016-09-08 20:45:53+00:00,iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. / would comfort https://t.co/RFWtDqTnAz,Winnie,pupper,11.0,"[0, 116]",4492,11925,pug,0.10957
773922284943896577,,2016-09-08 16:33:46+00:00,iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. / downright puptacular https://t.co/GikYAqFg",Heinrich,None,12.0,"[0, 113]",1999,7110,Pomeranian,0.554331
773704687002451968,,2016-09-08 02:09:06+00:00,iPhone,This is Loki. He knows he's adorable. One ear always pupared. / would snug in depicted fashion forever https://t.co/OqNggdOio,Loki,None,12.0,"[0, 106]",1891,7317,silky_terrier,0.324251
773670353721753600,,2016-09-07 23:52:41+00:00,iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). / probably wise https://t.co/rAWUVOLBr,Shakespeare,None,10.0,"[0, 113]",1501,5935,Old_English_sheepdog,0.969311
773547596996571136,,2016-09-07 15:44:53+00:00,iPhone,This is Chelsea. She forgot how to dog. / get it together pupper https://t.co/nBJREyHb,Chelsea,pupper,11.0,"[0, 68]",7126,24553,Norwegian_elkhound,0.372202
773308824254029826,,2016-09-06 23:56:05+00:00,iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. / would never say no to https://t.co/FcftjlN,Bungalo,None,12.0,"[0, 114]",8640,25846,Labrador_retriever,0.151406
773247561583001600,,2016-09-06 19:52:39+00:00,iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. / innovative af https://t.co/hGWYTECn,Chip,None,10.0,"[0, 115]",3699,10414,miniature_pinscher,0.08336879999999999
773191612633579521,,2016-09-06 16:10:20+00:00,iPhone,This is Grey. He's the dogtor in charge of your checkpup today. / I'd never miss an appointment https://t.co/HEVPJEioD,Grey,None,12.0,"[0, 99]",4736,11117,Blenheim_spaniel,0.427766
772877495989305348,,2016-09-05 19:22:09+00:00,Twitter,You need to watch these two doggos argue through a cat door. Both / https://t.co/qEPepKEV,,None,11.0,"[0, 71]",4501,9555,Norwegian_elkhound,0.138523
772826264096874500,,2016-09-05 15:58:34+00:00,iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
/ https://t.co/CQkngHOQ",Roosevelt,None,11.0,"[0, 120]",2669,8842,basset,0.915351
772581559778025472,,2016-09-04 23:46:12+00:00,iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... / https://t.co/lpAGaZRFn,,None,10.0,"[0, 116]",1968,7192,Newfoundland,0.574345
772193107915964416,,2016-09-03 22:02:38+00:00,iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. / https://t.co/DpsMRIHK,Willem,pupper,12.0,"[0, 104]",1612,6665,Pembroke,0.367945
772152991789019136,,2016-09-03 19:23:13+00:00,iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both / would bribe with extra pets https://t.co/HyjIeoA,,None,10.0,"[0, 116]",1300,4181,golden_retriever,0.275318
772117678702071809,,2016-09-03 17:02:54+00:00,iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. / https://t.co/GHOfbTVQti,Jack,None,12.0,"[0, 116]",848,4165,Labrador_retriever,0.217821
772114945936949249,,2016-09-03 16:52:02+00:00,iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it./ would attempt to comfort https://t.co/CbtNfecWiT,Finn,None,10.0,"[0, 108]",546,3005,Chihuahua,0.803293
772102971039580160,,2016-09-03 16:04:27+00:00,iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. / hype af https://t.co/BfXkGUc,Penny,None,11.0,"[0, 107]",1065,4448,Pembroke,0.54178
771770456517009408,,2016-09-02 18:03:10+00:00,iPhone,This is Davey. He'll have your daughter home by . Just a stand up pup. / would introduce to mom https://t.co/EbGWfEOm,Davey,None,11.0,"[0, 100]",3924,13356,papillon,0.53318
771500966810099713,,2016-09-02 00:12:18+00:00,iPhone,This is Dakota. He's just saying hi. That's all. / someone wave back https://t.co/tWezZoHv,Dakota,None,12.0,"[0, 72]",3018,9167,Labrador_retriever,0.833952
771380798096281600,,2016-09-01 16:14:48+00:00,iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media / woke af https://t.co/sPBJMnWBn,Fizz,None,11.0,"[0, 116]",5912,11746,collie,0.503728
771136648247640064,,2016-09-01 00:04:38+00:00,iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. / https://t.co/VEDZKHddR,Dixie,None,11.0,"[0, 106]",3357,10223,golden_retriever,0.297402
771102124360998913,,2016-08-31 21:47:27+00:00,iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. / would pet until someone made me stop https://t.co/KJoQRCvA,Charlie,None,12.0,"[0, 115]",1663,6898,Labrador_retriever,0.568789
771014301343748096,,2016-08-31 15:58:28+00:00,iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. / looks adequately comfy https://t.co/OJZQIgGd,,None,7.0,"[0, 116]",1782,7032,NaN,0.0
770787852854652928,,2016-08-31 00:58:39+00:00,iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. / hang in there Winston https://t.co/dQEbpYi,Winston,None,10.0,"[0, 99]",1415,5498,Bernese_mountain_dog,0.787812
770772759874076672,,2016-08-30 23:58:40+00:00,iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. / would snug intensely https://t.co/lqrNdtwQo,Sebastian,None,11.0,"[0, 107]",1626,5749,chow,0.979515
770655142660169732,,2016-08-30 16:11:18+00:00,iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. / https://t.co/qlUDuPoEd,,None,11.0,"[0, 115]",2013,8130,NaN,0.0
770414278348247044,,2016-08-30 00:14:12+00:00,iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. / pet w extreme caution https://t.co/OUwWbEKOUV,Al,None,11.0,"[0, 115]",2390,6987,golden_retriever,0.0535696
770293558247038976,,2016-08-29 16:14:30+00:00,iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. / https://t.co/fEPpjKYw,Jackson,None,10.0,"[0, 93]",1718,6923,Italian_greyhound,0.931668
770069151037685760,,2016-08-29 01:22:47+00:00,iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. / we should all be this happy https://t.co/mADHGenzFS,Carbon,None,10.0,"[0, 115]",2651,8385,Boston_bull,0.414965
769940425801170949,,2016-08-28 16:51:16+00:00,iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. / total heartthrob https://t.co/guDkLrXzV,Klein,None,12.0,"[0, 100]",11131,34948,miniature_pinscher,0.796313
769695466921623552,,2016-08-28 00:37:54+00:00,iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. / philanthropic af https://t.co/vhrkzdKv,Titan,None,13.0,"[0, 98]",1926,7101,pug,0.407117
769212283578875904,,2016-08-26 16:37:54+00:00,iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. / I'll save you DonDon https://t.co/OCYLzfjVE,Dondon,None,12.0,"[0, 111]",1969,5980,golden_retriever,0.16653800000000002
768970937022709760,,2016-08-26 00:38:52+00:00,Twitter,This is Kirby. His bowl weighs more than him. / would assist https://t.co/UlBmzwXs,Kirby,None,12.0,"[0, 64]",7574,16017,Pomeranian,0.182358
768855141948723200,,2016-08-25 16:58:45+00:00,iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. / https://t.co/BxxcdVNJ,Jesse,None,11.0,"[0, 99]",1034,4660,chow,0.7202189999999999
768609597686943744,,2016-08-25 00:43:02+00:00,iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. / would still pet https://t.co/dZPMLresEr,Lou,None,10.0,"[0, 112]",1382,4580,basenji,0.183283
768596291618299904,,2016-08-24 23:50:10+00:00,iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both / https://t.co/JAJdyxglH,Oakley,None,12.0,"[0, 116]",1473,5592,Great_Pyrenees,0.729745
768473857036525572,,2016-08-24 15:43:39+00:00,iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. / very pupset https://t.co/goywC,Chevy,None,11.0,"[0, 116]",3958,15110,Labrador_retriever,0.73917
768193404517830656,,2016-08-23 21:09:14+00:00,iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. / https://t.co/WmczvjCWJq,Gerald,doggo,8.0,"[0, 115]",4080,12157,NaN,0.0
767884188863397888,,2016-08-23 00:40:31+00:00,iPhone,This is Tito. He's on the lookout. Nobody knows for what. / https://t.co/QaiHRA,Tito,None,10.0,"[0, 63]",1634,5309,NaN,0.0
767754930266464257,,2016-08-22 16:06:54+00:00,iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. / furustrated af https://t.co/NbIsVbO,Philbert,None,11.0,"[0, 108]",6221,17814,vizsla,0.307794
767500508068192258,,2016-08-21 23:15:55+00:00,iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. / jubilant af https://t.co/ZgYWPzX,Louie,None,12.0,"[0, 87]",2688,8295,chow,0.483228
767191397493538821,,2016-08-21 02:47:37+00:00,iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. / for owner and doggo https://t.co/QOKZdusTT,,doggo,13.0,"[0, 111]",4406,13643,NaN,0.0
767122157629476866,,2016-08-20 22:12:29+00:00,iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af / https://t.co/IEARCsRzC,Rupert,None,13.0,"[0, 84]",3261,11227,toy_poodle,0.873841
766793450729734144,,2016-08-20 00:26:19+00:00,iPhone,This is Rufus. He just missed out on the m final at Rio. Already training hard for Tokyo. / never give pup https://t.co/exrRjjJqeO,Rufus,None,10.0,"[0, 113]",1565,5650,beagle,0.451697
766693177336135680,,2016-08-19 17:47:52+00:00,iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. / would pat on head approvingly https://t.co/cTlHjEUNK,Brudge,None,11.0,"[0, 104]",918,4484,Doberman,0.948355
766423258543644672,,2016-08-18 23:55:18+00:00,iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. / https://t.co/TyttVquG,Shadoe,None,9.0,"[0, 109]",1825,6671,keeshond,0.995823
766313316352462849,,2016-08-18 16:38:26+00:00,iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. / would hug passionately https://t.co/xuxZoObmF,Oscar,None,12.0,"[0, 107]",2166,7493,toy_poodle,0.966896
766069199026450432,,2016-08-18 00:28:24+00:00,iPhone,This is Juno. She can see your future. / h*ckin mesmerizing af https://t.co/ZmShifuk,Juno,None,12.0,"[0, 66]",1003,4765,redbone,0.484855
766008592277377025,,2016-08-17 20:27:34+00:00,iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. / would forgive https://t.co/jaivZdcUL,Angel,None,11.0,"[0, 113]",571,4149,Welsh_springer_spaniel,0.7281529999999999
765719909049503744,,2016-08-17 01:20:27+00:00,iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. / would still pet https://t.co/soxdNqZDZ,Brat,None,12.0,"[0, 115]",2475,8021,golden_retriever,0.969518
765669560888528897,,2016-08-16 22:00:23+00:00,iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. / snug with caution https://t.co/tRvnVEdRR,Tove,None,12.0,"[0, 87]",1407,5760,beagle,0.993333
765395769549590528,,2016-08-16 03:52:26+00:00,iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. / no bias at all https://t.co/epNkYoiwB,,None,13.0,"[0, 110]",3127,20539,Pembroke,0.509491
765371061932261376,,2016-08-16 02:14:15+00:00,iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. / https://t.co/wqDmoTIZ,Louie,pupper,11.0,"[0, 112]",2475,7842,golden_retriever,0.829456
765222098633691136,,2016-08-15 16:22:20+00:00,iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. / https://t.co/eSvzEapHH,Gromit,None,10.0,"[0, 96]",3914,12902,dalmatian,0.556595
764857477905154048,,2016-08-14 16:13:27+00:00,iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. / https://t.co/cBIFBsCRz,Aubie,None,12.0,"[0, 116]",2029,7099,Bernese_mountain_dog,0.7920590000000001
764259802650378240,,2016-08-13 00:38:30+00:00,iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both / https://t.co/QvBZylvZ,Kota,None,10.0,"[0, 108]",1745,6718,German_shepherd,0.973677
